,id,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,geometry,latitude,longitude
381,ak0193ejudr9,2.1,"104km W of Cantwell, Alaska",1552645237477,1552645870170,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ejudr9,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ejudr9.geojson,,,,,automatic,0,68,ak,0193ejudr9,",ak0193ejudr9,",",ak,",",geoserve,origin,",,,0.92,,ml,earthquake,"M 2.1 - 104km W of Cantwell, Alaska",POINT Z (-150.9944 63.2199 0),63.2199,-150.9944
382,mb80337964,-0.04,"8km ENE of Whitehall, Montana",1552645049030,1552684175230,-420,https://earthquake.usgs.gov/earthquakes/eventpage/mb80337964,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/mb80337964.geojson,,,,,reviewed,0,0,mb,80337964,",mb80337964,",",mb,",",geoserve,origin,phase-data,",6.0,0.323,0.06,167.0,md,quarry blast,"M -0.0 Quarry Blast - 8km ENE of Whitehall, Montana",POINT Z (-112.0038333 45.9043333 -2),45.9043333,-112.0038333
383,nc73152271,0.81,"10km SE of Parkfield, CA",1552644870170,1552688106701,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73152271,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73152271.geojson,,,,,reviewed,0,10,nc,73152271,",nc73152271,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",31.0,0.01477,0.07,48.0,md,earthquake,"M 0.8 - 10km SE of Parkfield, CA",POINT Z (-120.3675 35.821 7.47),35.821,-120.3675
384,uu60316487,1.17,"16km ESE of Ferron, Utah",1552644706770,1552666145430,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316487,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316487.geojson,,,,,reviewed,0,21,uu,60316487,",uu60316487,",",uu,",",geoserve,origin,phase-data,",9.0,0.215,0.05,155.0,ml,earthquake,"M 1.2 - 16km ESE of Ferron, Utah",POINT Z (-110.9513333 39.0471667 3.14),39.0471667,-110.9513333
385,ci38269671,0.67,"4km NNE of Borrego Springs, CA",1552644657810,1552656923072,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38269671,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38269671.geojson,,,,,reviewed,0,7,ci,38269671,",ci38269671,",",ci,",",geoserve,nearby-cities,origin,phase-data,",11.0,0.05337,0.12,245.0,ml,earthquake,"M 0.7 - 4km NNE of Borrego Springs, CA",POINT Z (-116.3605 33.2926667 10.38),33.2926667,-116.3605
386,uu60316482,1.17,"16km ESE of Ferron, Utah",1552644458850,1552665927260,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316482,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316482.geojson,,,,,reviewed,0,21,uu,60316482,",uu60316482,",",uu,",",geoserve,origin,phase-data,",11.0,0.215,0.05,156.0,ml,earthquake,"M 1.2 - 16km ESE of Ferron, Utah",POINT Z (-110.951 39.0468333 1.28),39.0468333,-110.951
387,ak0193ejqyk6,2.4,"34km S of Redoubt Volcano, Alaska",1552644280079,1552645086508,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ejqyk6,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ejqyk6.geojson,,,,,automatic,0,89,ak,0193ejqyk6,",ak0193ejqyk6,",",ak,",",geoserve,origin,",,,0.52,,ml,earthquake,"M 2.4 - 34km S of Redoubt Volcano, Alaska",POINT Z (-152.7512 60.1794 95.3),60.1794,-152.7512
388,hv70866207,2.16,"23km WNW of Volcano, Hawaii",1552644171100,1552692928810,-600,https://earthquake.usgs.gov/earthquakes/eventpage/hv70866207,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv70866207.geojson,,,,,reviewed,0,72,hv,70866207,",hv70866207,",",hv,",",geoserve,origin,phase-data,",53.0,0.0313,0.13,49.0,ml,earthquake,"M 2.2 - 23km WNW of Volcano, Hawaii",POINT Z (-155.4518333 19.4986667 0.58),19.4986667,-155.4518333
389,ak0193ejgono,1.5,"17km SSW of Big Lake, Alaska",1552643806312,1552644060943,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ejgono,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ejgono.geojson,,,,,automatic,0,35,ak,0193ejgono,",ak0193ejgono,",",ak,",",geoserve,origin,",,,0.53,,ml,earthquake,"M 1.5 - 17km SSW of Big Lake, Alaska",POINT Z (-150.0863 61.3809 37.6),61.3809,-150.0863
390,ci38269663,1.69,"8km NNW of Julian, CA",1552643425120,1552657005290,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38269663,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38269663.geojson,1.0,2.7,,,reviewed,0,44,ci,38269663,",ci38269663,",",ci,",",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,",59.0,0.05557,0.19,26.0,ml,earthquake,"M 1.7 - 8km NNW of Julian, CA",POINT Z (-116.6343333 33.1445 4.3),33.1445,-116.6343333
391,uw61514092,0.8,"8km SW of Shoreline, Washington",1552643164230,1552671169300,-480,https://earthquake.usgs.gov/earthquakes/eventpage/uw61514092,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw61514092.geojson,,,,,reviewed,0,10,uw,61514092,",uw61514092,",",uw,",",geoserve,origin,phase-data,",13.0,,0.11,103.0,ml,earthquake,"M 0.8 - 8km SW of Shoreline, Washington",POINT Z (-122.4245 47.7005 25.01),47.7005,-122.4245
392,us1000jgya,1.8,"30km SW of Trinidad, Colorado",1552642525270,1552713712040,-420,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jgya,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jgya.geojson,,,,,reviewed,0,50,us,1000jgya,",us1000jgya,",",us,",",geoserve,origin,phase-data,",,0.115,0.92,76.0,ml,earthquake,"M 1.8 - 30km SW of Trinidad, Colorado",POINT Z (-104.7711 37.0067 5),37.0067,-104.7711
393,nc73152266,0.56,"7km WNW of The Geysers, CA",1552642272030,1552648864891,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73152266,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73152266.geojson,,,,,automatic,0,5,nc,73152266,",nc73152266,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",6.0,0.01424,0.03,119.0,md,earthquake,"M 0.6 - 7km WNW of The Geysers, CA",POINT Z (-122.8241653 38.8116684 1.79),38.8116684,-122.8241653
394,pr2019074009,1.44,"3km E of La Plena, Puerto Rico",1552640701260,1552648665267,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019074009,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr2019074009.geojson,,,,,reviewed,0,32,pr,2019074009,",pr2019074009,",",pr,",",geoserve,origin,phase-data,",3.0,0.1039,0.36,157.0,md,earthquake,"M 1.4 - 3km E of La Plena, Puerto Rico",POINT Z (-66.1728 18.0458 7),18.0458,-66.1728
395,ak0193ej4tcr,1.5,"11km NE of Fishhook, Alaska",1552640468439,1552640689176,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ej4tcr,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ej4tcr.geojson,,,,,automatic,0,35,ak,0193ej4tcr,",ak0193ej4tcr,",",ak,",",geoserve,origin,",,,0.4,,ml,earthquake,"M 1.5 - 11km NE of Fishhook, Alaska",POINT Z (-149.1079 61.8298 20.3),61.8298,-149.1079
396,ak0193eivp2c,1.2,"2km NE of Big Lake, Alaska",1552640333805,1552641000499,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193eivp2c,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193eivp2c.geojson,,,,,automatic,0,22,ak,0193eivp2c,",ak0193eivp2c,",",ak,",",geoserve,origin,",,,0.57,,ml,earthquake,"M 1.2 - 2km NE of Big Lake, Alaska",POINT Z (-149.9174 61.5336 35.4),61.5336,-149.9174
397,uu60316477,0.94,"16km ESE of Ferron, Utah",1552639287090,1552687224270,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316477,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316477.geojson,,,,,reviewed,0,14,uu,60316477,",uu60316477,",",uu,",",geoserve,origin,phase-data,",8.0,0.2166,0.05,154.0,ml,earthquake,"M 0.9 - 16km ESE of Ferron, Utah",POINT Z (-110.9503333 39.0488333 2.83),39.0488333,-110.9503333
398,uu60316472,1.56,"16km ESE of Ferron, Utah",1552638815770,1552666701840,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316472,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316472.geojson,,,,,reviewed,0,37,uu,60316472,",uu60316472,",",uu,",",geoserve,origin,phase-data,",15.0,0.2153,0.05,119.0,ml,earthquake,"M 1.6 - 16km ESE of Ferron, Utah",POINT Z (-110.9483333 39.0445 4.75),39.0445,-110.9483333
399,ak0193eip9o9,1.8,"85km ENE of Cantwell, Alaska",1552638533964,1552638781536,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193eip9o9,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193eip9o9.geojson,,,,,automatic,0,50,ak,0193eip9o9,",ak0193eip9o9,",",ak,",",geoserve,origin,",,,0.67,,ml,earthquake,"M 1.8 - 85km ENE of Cantwell, Alaska",POINT Z (-147.2872 63.5742 0.2),63.5742,-147.2872
400,nn00680044,0.7,"28km WSW of Hawthorne, Nevada",1552638424527,1552701868791,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00680044,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00680044.geojson,,,,,reviewed,0,8,nn,00680044,",nn00680044,",",nn,",",geoserve,origin,phase-data,",5.0,0.364,0.0921,167.23,ml,earthquake,"M 0.7 - 28km WSW of Hawthorne, Nevada",POINT Z (-118.921 38.4109 8.699999999999999),38.4109,-118.921
401,ak0193eio6nm,2.6,"26km SE of Anchorage, Alaska",1552638229443,1552681146455,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193eio6nm,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193eio6nm.geojson,2.0,2.0,,,automatic,0,104,ak,0193eio6nm,",ak0193eio6nm,us1000jg9l,",",ak,us,",",dyfi,geoserve,origin,phase-data,",,,0.65,,ml,earthquake,"M 2.6 - 26km SE of Anchorage, Alaska",POINT Z (-149.5181 61.0782 31.1),61.0782,-149.5181
402,uu60316467,2.08,"16km ESE of Ferron, Utah",1552637777410,1552670427270,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316467,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316467.geojson,,,,,reviewed,0,67,uu,60316467,",uu60316467,",",uu,",",geoserve,origin,phase-data,",22.0,0.2091,0.21,147.0,ml,earthquake,"M 2.1 - 16km ESE of Ferron, Utah",POINT Z (-110.9546667 39.0408333 17.01),39.0408333,-110.9546667
403,hv70866137,1.71,"7km SE of Leilani Estates, Hawaii",1552637668490,1552637873750,-600,https://earthquake.usgs.gov/earthquakes/eventpage/hv70866137,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv70866137.geojson,,,,,automatic,0,45,hv,70866137,",hv70866137,",",hv,",",geoserve,origin,phase-data,",45.0,0.05919,0.3,216.0,md,earthquake,"M 1.7 - 7km SE of Leilani Estates, Hawaii",POINT Z (-154.8658295 19.4233341 0.05),19.4233341,-154.8658295
404,nn00680043,0.8,"69km SE of Hawthorne, Nevada",1552637456401,1552701867342,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00680043,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00680043.geojson,,,,,reviewed,0,10,nn,00680043,",nn00680043,",",nn,",",geoserve,origin,phase-data,",6.0,0.365,0.0657,183.07,ml,earthquake,"M 0.8 - 69km SE of Hawthorne, Nevada",POINT Z (-118.0764 38.0735 4.5),38.0735,-118.0764
405,us1000jg98,2.5,"87km SSW of Kaktovik, Alaska",1552636897030,1552638194040,-540,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jg98,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jg98.geojson,,,,,reviewed,0,96,us,1000jg98,",us1000jg98,",",us,",",geoserve,origin,phase-data,",,0.555,0.25,254.0,ml,earthquake,"M 2.5 - 87km SSW of Kaktovik, Alaska",POINT Z (-144.8664 69.4747 2.15),69.4747,-144.8664
406,nc73152261,1.57,"5km E of Mammoth Lakes, CA",1552636414770,1552701865884,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73152261,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73152261.geojson,,,,,reviewed,0,38,nc,73152261,",nc73152261,nn00680042,",",nc,nn,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",23.0,0.01733,0.06,79.0,md,earthquake,"M 1.6 - 5km E of Mammoth Lakes, CA",POINT Z (-118.923 37.6328333 5.47),37.6328333,-118.923
407,nc73152251,1.73,"11km WSW of Huron, CA",1552636408470,1552685943658,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73152251,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73152251.geojson,,,,,reviewed,0,46,nc,73152251,",nc73152251,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",30.0,0.1474,0.06,116.0,md,earthquake,"M 1.7 - 11km WSW of Huron, CA",POINT Z (-120.218 36.1796667 18.35),36.1796667,-120.218
408,se60078028,2.16,"5km WNW of Greenback, Tennessee",1552636387010,1552656657450,-300,https://earthquake.usgs.gov/earthquakes/eventpage/se60078028,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/se60078028.geojson,,,,,reviewed,0,72,se,60078028,",se60078028,",",se,",",geoserve,origin,phase-data,",8.0,0.02656,0.43,102.0,md,earthquake,"M 2.2 - 5km WNW of Greenback, Tennessee",POINT Z (-84.2295 35.6763333 0.02),35.6763333,-84.2295
409,us1000jg94,4.4,"180km ENE of Petropavlovsk-Kamchatskiy, Russia",1552635706230,1552637470040,660,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jg94,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jg94.geojson,,,,,reviewed,0,298,us,1000jg94,",us1000jg94,",",us,",",geoserve,origin,phase-data,",,1.628,0.79,167.0,mb,earthquake,"M 4.4 - 180km ENE of Petropavlovsk-Kamchatskiy, Russia",POINT Z (161.2546 53.4706 42.33),53.4706,161.2546
410,ak0193ei2w5b,2.2,"105km W of Cantwell, Alaska",1552634655521,1552635128014,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ei2w5b,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ei2w5b.geojson,,,,,automatic,0,74,ak,0193ei2w5b,",ak0193ei2w5b,",",ak,",",geoserve,origin,",,,1.1,,ml,earthquake,"M 2.2 - 105km W of Cantwell, Alaska",POINT Z (-151.0271 63.2579 0.4),63.2579,-151.0271
411,nc73152246,1.34,"7km NW of The Geysers, CA",1552634383190,1552679104828,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73152246,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73152246.geojson,,,,,reviewed,0,28,nc,73152246,",nc73152246,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",32.0,0.009635,0.05,46.0,md,earthquake,"M 1.3 - 7km NW of The Geysers, CA",POINT Z (-122.82 38.8176667 2.46),38.8176667,-122.82
412,nc73152241,0.56,"9km WNW of The Geysers, CA",1552634015110,1552641063104,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73152241,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73152241.geojson,,,,,automatic,0,5,nc,73152241,",nc73152241,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",11.0,0.01777,0.04,81.0,md,earthquake,"M 0.6 - 9km WNW of The Geysers, CA",POINT Z (-122.8479996 38.8214989 1.16),38.8214989,-122.8479996
413,ak0193ehzw6d,2.9,"105km W of Cantwell, Alaska",1552633815637,1552638026040,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ehzw6d,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ehzw6d.geojson,,,,,automatic,0,129,ak,0193ehzw6d,",ak0193ehzw6d,us1000jg8w,",",ak,us,",",geoserve,origin,phase-data,",,,1.11,,ml,earthquake,"M 2.9 - 105km W of Cantwell, Alaska",POINT Z (-151.0407 63.2812 0.2),63.2812,-151.0407
414,us1000jg8s,4.0,"247km SE of Kodiak, Alaska",1552633212910,1552634644995,-600,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jg8s,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000jg8s.geojson,,,,,reviewed,0,246,us,1000jg8s,",ak0193ehxrqa,us1000jg8s,",",ak,us,",",geoserve,origin,phase-data,",,2.246,0.66,144.0,mb,earthquake,"M 4.0 - 247km SE of Kodiak, Alaska",POINT Z (-149.7647 56.1001 19.93),56.1001,-149.7647
415,pr2019074008,1.88,"10km SSE of Arroyo, Puerto Rico",1552633044210,1552635442211,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019074008,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr2019074008.geojson,,,,,reviewed,0,54,pr,2019074008,",pr2019074008,",",pr,",",geoserve,origin,phase-data,",6.0,0.1287,0.14,260.0,md,earthquake,"M 1.9 - 10km SSE of Arroyo, Puerto Rico",POINT Z (-66.01179999999999 17.8785 10),17.8785,-66.0118
416,mb80337949,0.97,"17km WNW of Helena West Side, Montana",1552632252180,1552660378490,-420,https://earthquake.usgs.gov/earthquakes/eventpage/mb80337949,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/mb80337949.geojson,,,,,reviewed,0,14,mb,80337949,",mb80337949,",",mb,",",geoserve,origin,phase-data,",9.0,0.116,0.14,148.0,ml,earthquake,"M 1.0 - 17km WNW of Helena West Side, Montana",POINT Z (-112.3366667 46.6323333 10.68),46.6323333,-112.3366667
417,mb80337944,1.43,"1km WNW of Manhattan, Montana",1552631758510,1552660777510,-420,https://earthquake.usgs.gov/earthquakes/eventpage/mb80337944,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/mb80337944.geojson,,,,,reviewed,0,31,mb,80337944,",mb80337944,",",mb,",",geoserve,origin,phase-data,",11.0,0.304,0.21,89.0,ml,earthquake,"M 1.4 - 1km WNW of Manhattan, Montana",POINT Z (-111.3465 45.8606667 2.24),45.8606667,-111.3465
418,ak0193ehjnet,1.7,"110km W of Cantwell, Alaska",1552631705216,1552632415507,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ehjnet,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ehjnet.geojson,,,,,automatic,0,44,ak,0193ehjnet,",ak0193ehjnet,",",ak,",",geoserve,origin,",,,0.6,,ml,earthquake,"M 1.7 - 110km W of Cantwell, Alaska",POINT Z (-151.1222 63.2446 0),63.2446,-151.1222
419,nn00680041,-0.1,"33km ENE of Hawthorne, Nevada",1552631492180,1552701863678,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00680041,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00680041.geojson,,,,,reviewed,0,0,nn,00680041,",nn00680041,",",nn,",",geoserve,origin,phase-data,",4.0,0.2,0.1196,253.67,ml,earthquake,"M -0.1 - 33km ENE of Hawthorne, Nevada",POINT Z (-118.268 38.6489 8),38.6489,-118.268
420,uu60316457,1.6,"16km ESE of Ferron, Utah",1552631146790,1552671358260,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316457,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316457.geojson,,,,,reviewed,0,39,uu,60316457,",uu60316457,",",uu,",",geoserve,origin,phase-data,",14.0,0.2164,0.06,115.0,ml,earthquake,"M 1.6 - 16km ESE of Ferron, Utah",POINT Z (-110.9481667 39.0461667 4.27),39.0461667,-110.9481667
421,se60261266,2.27,"6km WNW of Greenback, Tennessee",1552630925000,1552654128370,-300,https://earthquake.usgs.gov/earthquakes/eventpage/se60261266,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/se60261266.geojson,,,,,reviewed,0,79,se,60261266,",se60261266,",",se,",",geoserve,origin,phase-data,",9.0,0.03147,0.33,104.0,md,earthquake,"M 2.3 - 6km WNW of Greenback, Tennessee",POINT Z (-84.2343333 35.6821667 11.7),35.6821667,-84.2343333
422,ak0193ehgovf,1.7,"116km W of Cantwell, Alaska",1552630856754,1552631189745,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ehgovf,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ehgovf.geojson,,,,,automatic,0,44,ak,0193ehgovf,",ak0193ehgovf,",",ak,",",geoserve,origin,",,,0.84,,ml,earthquake,"M 1.7 - 116km W of Cantwell, Alaska",POINT Z (-151.2591 63.2619 0),63.2619,-151.2591
423,ak0193ehg1g8,2.3,"104km W of Cantwell, Alaska",1552630673996,1552631908040,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ehg1g8,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ehg1g8.geojson,,,,,automatic,0,81,ak,0193ehg1g8,",ak0193ehg1g8,us1000jg82,",",ak,us,",",geoserve,origin,phase-data,",,,1.15,,ml,earthquake,"M 2.3 - 104km W of Cantwell, Alaska",POINT Z (-151.0108 63.2489 0.1),63.2489,-151.0108
424,uu60316452,1.9,"16km ESE of Ferron, Utah",1552630448710,1552677183180,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316452,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316452.geojson,,,,,reviewed,0,56,uu,60316452,",uu60316452,",",uu,",",geoserve,origin,phase-data,",15.0,0.2057,0.18,158.0,ml,earthquake,"M 1.9 - 16km ESE of Ferron, Utah",POINT Z (-110.9565 39.037 16.4),39.037,-110.9565
425,uu60316447,1.23,"16km ESE of Ferron, Utah",1552630131620,1552671514700,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316447,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316447.geojson,,,,,reviewed,0,23,uu,60316447,",uu60316447,",",uu,",",geoserve,origin,phase-data,",11.0,0.2167,0.07,156.0,ml,earthquake,"M 1.2 - 16km ESE of Ferron, Utah",POINT Z (-110.9478333 39.0463333 3.52),39.0463333,-110.9478333
426,ak0193ehd7uq,0.9,"111km W of Cantwell, Alaska",1552629876483,1552676644568,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193ehd7uq,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193ehd7uq.geojson,,,,,reviewed,0,12,ak,0193ehd7uq,",ak0193ehd7uq,",",ak,",",geoserve,origin,phase-data,",,,0.65,,ml,earthquake,"M 0.9 - 111km W of Cantwell, Alaska",POINT Z (-151.1682 63.2685 18.5),63.2685,-151.1682
427,ak0193eh3cvg,3.9,"105km W of Cantwell, Alaska",1552629516236,1552631046645,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0193eh3cvg,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0193eh3cvg.geojson,2.0,2.2,4.17,green,reviewed,0,234,ak,0193eh3cvg,",ak0193eh3cvg,us1000jg7h,",",ak,us,",",dyfi,geoserve,losspager,origin,phase-data,shakemap,",,,0.9,,ml,earthquake,"M 3.9 - 105km W of Cantwell, Alaska",POINT Z (-151.1094 63.2693 7.8),63.2693,-151.1094
428,nc73152231,1.07,"12km NE of San Simeon, CA",1552628812280,1552691403036,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73152231,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73152231.geojson,,,,,reviewed,0,18,nc,73152231,",nc73152231,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",24.0,0.1066,0.06,90.0,md,earthquake,"M 1.1 - 12km NE of San Simeon, CA",POINT Z (-121.1145 35.7293333 7.81),35.7293333,-121.1145
